,0
2334,[[34.33 42.12 49.06 51.78 55.41 74.57]]
2335,[[15.8  17.93 35.59 79.59 80.38]]
2336,[[ 5.11 26.01 66.   78.83 91.19 91.78]]
2337,[[39.84 46.4  84.94]]
2338,[[17.98 25.66 43.06]]
2339,[[ 9.08 15.78 21.74 26.54 48.39]]
2340,[[36.2  49.83 58.78 72.57 84.01 90.05]]
2341,[[64.38 67.58 75.53]]
2342,[[77.7  92.91]]
2343,[[ 5.22  7.92 50.73 56.45 57.14]]
2344,[[70.69 73.94 78.05]]
2345,[[35.29 53.75 78.96]]
2346,[[33.29 43.59 43.94 73.98 91.22]]
2347,[[47.97 64.56]]
2348,[[ 5.33  7.55 14.73 46.87 46.92 48.94]]
2349,[[ 5.63 33.9  39.65 71.16 81.86 91.76]]
2350,[[45.7  56.92]]
2351,[[29.8  80.18]]
2352,[[ 2.07  5.32 17.92 24.73 35.28 42.93]]
2353,[[ 5.98 26.55 41.15 82.86]]
2354,[[11.07 35.85 59.86 96.04]]
2355,[[15.42 69.49]]
2356,[[27.82 40.15 50.7  54.26 85.17 91.75]]
2357,[[36.35 37.22 44.44 57.28 84.29 85.35]]
2358,[[35.08 55.19]]
2359,[[ 9.22 82.66 99.45]]
2360,[[11.87 17.57 20.17 62.17 74.44 92.04]]
2361,[[54.66 80.29]]
2362,[[ 0.9   9.14 18.74 57.12 72.02]]
2363,[[13.86 22.99 23.9  62.91 76.74]]
2364,[[28.72 29.89 48.6  76.85 82.24]]
2365,[[29.9  63.24 66.78 84.61 88.31 92.21]]
2366,[[15.75 91.68]]
2367,[[18.38 40.67 50.77 89.13 94.97]]
2368,[[23.96 54.56 75.41 96.38]]
2369,[[17.46 39.35 45.97 60.91]]
2370,[[89.03 95.98]]
2371,[[38.6  43.89 61.48]]
2372,[[24.73 44.35]]
2373,[[13.16 24.92 37.15 60.14 88.68 97.67]]
2374,[[ 0.97 15.43 24.63 35.08 75.69]]
2375,[[61.86 65.32 66.   85.33]]
2376,[[13.18 49.08]]
2377,[[19.52 54.81 54.86 83.62]]
2378,[[42.87 66.59]]
2379,[[ 6.93 20.59 39.92 62.2  78.73]]
2380,[[19.93 37.44 59.99 77.56]]
2381,[[26.03 55.66 81.57 91.37]]
2382,[[48.75 82.1  87.38]]
2383,[[ 9.74 27.44 43.13 46.71 63.98 89.01]]
2384,[[25.64 59.72 87.43]]
2385,[[15.71 26.35 28.6  45.1  58.62]]
2386,[[30.03 45.35]]
2387,[[ 2.41 13.91 36.41 54.12 85.42 85.74]]
2388,[[15.95 79.44]]
2389,[[41.74 69.83 77.   86.73]]
2390,[[11.21 36.36 44.19 49.56 61.63 72.46]]
2391,[[ 1.65  2.36  4.97 92.7 ]]
2392,[[ 1.07 18.12 58.27 67.98 75.95]]
2393,[[82.65 87.51]]
2394,[[24.19 43.14]]
2395,[[10.73 69.12 98.6 ]]
2396,[[62.59 69.75 73.74]]
2397,[[ 0.1   0.82  4.91 49.48 83.38]]
2398,[[17.97 25.23 72.52 85.36 98.91]]
2399,[[10.83 66.2  91.55]]
2400,[[44.48 50.04 78.64]]
2401,[[ 3.22 62.46 73.2  92.86]]
2402,[[22.97 29.45]]
2403,[[47.56 97.03]]
2404,[[10.61 21.46 69.38 76.48 96.63]]
2405,[[ 2.64  2.83 29.21 73.22 91.18 96.14]]
2406,[[27.72 37.86 39.53 64.33]]
2407,[[83.91 97.87]]
2408,[[ 4.2  28.59 67.64 68.88]]
2409,[[23.62 28.72]]
2410,[[16.36 41.93 85.66]]
2411,[[ 7.07 32.43 35.55 44.46 79.46 87.02]]
2412,[[26.87 61.09 77.47]]
2413,[[ 3.92 23.65 56.65 65.96 83.71]]
2414,[[10.45 26.53 42.62 55.93 74.   84.43]]
2415,[[22.4  91.37]]
2416,[[ 0.58  3.66 11.94 12.49 27.17 57.36]]
2417,[[13.97 53.75 65.65 72.65 83.48]]
2418,[[38.22 76.73 85.56 87.58 93.59 97.19]]
2419,[[ 5.99 17.97 73.79]]
2420,[[ 5.72 28.09 39.94 64.64 83.95 88.2 ]]
2421,[[13.85 58.74 82.18]]
2422,[[15.62 57.38]]
2423,[[12.46 32.21 44.36 54.72]]
2424,[[80.41 87.31 94.57]]
2425,[[17.52 63.51 70.55]]
2426,[[ 8.8  10.11 15.82 16.81 29.42 91.89]]
2427,[[25.53 58.83 75.8  85.74 90.27]]
2428,[[ 7.9  15.78 50.47]]
2429,[[ 1.19 12.47 44.49 95.65]]
2430,[[16.11 37.5  37.64 64.72 65.99 92.13]]
2431,[[48.36 65.81 75.62 94.99]]
2432,[[ 5.13 21.97 22.69 68.7  85.43 94.75]]
2433,[[55.95 71.   85.55]]
2434,[[36.9  41.2  43.48 65.94 81.06]]
2435,[[ 4.62 24.3  29.41 62.74 68.2  95.33]]
2436,[[16.48 18.49 54.37 67.99 88.93 96.44]]
2437,[[ 0.39 18.48 20.57 47.59]]
2438,[[79.52 82.31]]
2439,[[45.32 48.78 50.18 62.86 64.33 77.33]]
2440,[[ 9.47 74.23 90.09]]
2441,[[19.09 20.64 33.35 49.85 52.08]]
2442,[[ 4.98 11.49 27.35 58.12 60.6  90.96]]
2443,[[40.66 58.07 59.52 82.12]]
2444,[[21.44 45.87 56.66]]
2445,[[ 5.54  7.26 88.66 92.89 95.77]]
2446,[[60.92 73.3  73.97]]
2447,[[11.32 30.6  31.53 76.53 77.69]]
2448,[[20.12 22.7  48.16 50.15 75.89]]
2449,[[96.53 98.41]]
2450,[[ 7.43 31.72 64.03 67.94]]
2451,[[28.81 45.7  97.75]]
2452,[[26.73 44.11]]
2453,[[11.32 19.28 41.17 63.08 63.93]]
2454,[[ 6.61 45.86 64.3  89.73]]
2455,[[50.16 93.52]]
2456,[[18.41 23.53 76.73]]
2457,[[44.13 45.58]]
2458,[[ 1.27 22.2  22.26 28.24 58.68 89.68]]
2459,[[42.   49.34 66.1  84.62 87.45]]
2460,[[69.11 79.13 80.47 83.04 95.39]]
2461,[[34.91 41.16]]
2462,[[52.07 96.37]]
2463,[[40.42 97.36]]
2464,[[48.83 83.39]]
2465,[[25.24 26.71 27.75 39.56 55.67 62.83]]
2466,[[15.91 38.08 67.98 73.89 75.32]]
2467,[[ 8.9  12.03 18.29 24.04 28.53 72.19]]
2468,[[ 0.73 19.04 48.62 53.09 82.42]]
2469,[[44.72 46.9  93.67]]
2470,[[24.76 26.82 47.52 93.04]]
2471,[[ 7.61 33.27 53.34]]
2472,[[27.42 32.87 70.59 92.98]]
2473,[[ 2.78  8.25 26.39 27.72 53.73 67.19]]
2474,[[ 4.06 17.98 51.34]]
2475,[[ 2.57 12.21 76.14 94.99]]
2476,[[47.   53.85 73.89 94.83 98.44]]
2477,[[37.22 39.18 60.83 64.71]]
2478,[[33.43 69.02 74.56]]
2479,[[ 5.36 15.89 18.11 29.47 82.73]]
2480,[[ 0.29  4.07  9.37 62.7  77.12]]
2481,[[12.37 65.55 69.46]]
2482,[[ 4.76 32.72 69.73 74.11 76.79 79.93]]
2483,[[15.5  95.87 96.05]]
2484,[[57.76 76.33 78.01 79.66]]
2485,[[11.73 48.99 56.64 57.65 87.4 ]]
2486,[[34.17 54.81 72.74 99.87]]
2487,[[ 5.85 57.28 57.34]]
2488,[[16.08 34.77 41.57 54.84 69.25 92.48]]
2489,[[15.44 18.21 45.37 76.88 87.77 94.48]]
2490,[[20.92 29.91 61.59 62.55]]
2491,[[ 8.35 53.91 59.89 63.5  75.   98.24]]
2492,[[ 2.72  7.92 38.82 74.63 93.45 99.79]]
2493,[[18.7  19.51 20.72 33.99 79.68 99.28]]
2494,[[53.63 70.3  72.46 92.13]]
2495,[[51.74 56.01]]
2496,[[ 4.72 16.93 23.68 50.29]]
2497,[[ 6.02 17.32 32.25 34.86 61.3  95.51]]
2498,[[ 4.15 47.28]]
2499,[[70.61 72.25 78.89 99.22]]
2500,[[ 3.52 25.66]]
2501,[[13.66 25.78 42.09 49.66]]
2502,[[10.89 17.18 56.07 69.6 ]]
2503,[[16.73 39.13 45.59 97.21]]
2504,[[71.2  97.44]]
2505,[[ 1.75 19.57]]
2506,[[ 4.72 45.36 72.41 97.75]]
2507,[[20.66 66.76 81.97 93.86]]
2508,[[42.87 64.63 79.28 91.1 ]]
2509,[[74.85 82.35]]
2510,[[43.86 80.05 84.47 89.58 89.67]]
2511,[[42.17 43.49 58.67 59.63]]
2512,[[ 1.76 65.06]]
2513,[[24.74 67.62]]
2514,[[37.37 61.96 76.76]]
2515,[[26.47 46.76 51.7  54.83 76.66]]
2516,[[31.67 44.2  99.89]]
2517,[[11.29 84.27 85.29]]
2518,[[ 0.58 49.9  75.12 86.42 89.18]]
2519,[[ 4.91 53.73 74.06 74.16 75.17 87.29]]
2520,[[18.07 41.33 59.39 79.38]]
2521,[[35.26 90.49]]
2522,[[36.89 43.6  54.04]]
2523,[[39.48 39.53 72.55 74.7  91.58]]
2524,[[43.82 49.85 64.57 67.61 93.7 ]]
2525,[[85.53 89.85 97.79]]
2526,[[27.09 52.32]]
2527,[[28.05 38.69 43.09 74.98 77.71]]
2528,[[ 7.75  9.53 29.68 79.87 93.79]]
2529,[[14.91 80.46]]
2530,[[ 4.38 15.05 44.77 63.43 81.59]]
2531,[[16.93 73.61 89.72]]
2532,[[ 7.19 50.04 69.3  74.05 91.7  95.77]]
2533,[[30.16 46.4  47.98 79.06 80.94]]
2534,[[16.57 72.04]]
2535,[[32.17 76.48]]
2536,[[19.32 30.23 30.31 49.06 63.31]]
2537,[[ 9.71 42.08 44.27 47.55]]
2538,[[53.99 78.74 86.87]]
2539,[[ 2.25 16.36 36.08]]
2540,[[ 7.79 15.74 45.9  50.2  73.8  87.36]]
2541,[[63.   72.74 81.62]]
2542,[[ 7.94 30.06 34.58 63.18 84.57 92.77]]
2543,[[10.67 11.2  14.57 68.68 81.76]]
2544,[[20.96 36.92 58.64 70.73 74.75]]
2545,[[ 3.29 44.01 56.19 75.18 80.07 90.65]]
2546,[[21.73 72.06 85.27 88.7  95.72 98.13]]
2547,[[ 5.41 95.2 ]]
2548,[[ 9.18 23.74 92.93 97.89]]
2549,[[36.98 73.24]]
2550,[[29.59 33.78 85.86]]
2551,[[ 5.52 13.64 15.7  41.31 67.58 82.82]]
2552,[[ 7.59 44.28 97.05]]
2553,[[13.98 34.96 40.18 80.61 94.41]]
2554,[[24.31 27.11 61.67 64.24 98.2 ]]
2555,[[13.72 94.35 95.12]]
2556,[[ 5.46 69.11]]
2557,[[58.15 65.5  71.58]]
2558,[[ 3.58 38.05 40.52 46.41 52.98 74.68]]
2559,[[ 5.29  6.92 36.75 83.78 90.07]]
2560,[[57.03 61.34 92.32]]
2561,[[69.14 93.56 97.01]]
2562,[[36.59 72.97 76.76]]
2563,[[42.86 86.85]]
2564,[[ 6.77 69.39 79.85]]
2565,[[64.17 65.24 81.04 84.92]]
2566,[[95.16 98.22]]
2567,[[ 0.14 17.68 26.23 72.39]]
2568,[[51.12 52.02]]
2569,[[ 6.04 37.79 57.33 81.98 85.04 93.94]]
2570,[[19.04 73.77 96.81]]
2571,[[ 8.24 43.35 49.25 60.89 93.72]]
2572,[[18.23 41.01 61.84 90.37]]
2573,[[19.75 21.61 82.28 88.2 ]]
2574,[[ 2.22 15.   22.84 24.74 98.7 ]]
2575,[[11.96 80.04 94.44]]
2576,[[12.85 40.56 41.39 71.14 77.57 78.82]]
2577,[[ 1.85  3.01 75.19 81.85 91.42]]
2578,[[14.21 19.86 26.52 57.08 97.99]]
2579,[[ 7.25 86.4 ]]
2580,[[12.91 17.02 25.08 55.15 81.09 86.78]]
2581,[[45.83 53.98 82.9  90.63]]
2582,[[53.88 80.78 86.57]]
2583,[[ 7.99 29.27]]
2584,[[ 1.37 48.37 83.22 86.89 96.67]]
2585,[[18.98 19.69 46.1  46.54 52.36 64.85]]
2586,[[64.82 93.77]]
2587,[[32.8 36.7]]
2588,[[10.8  17.42 46.86 86.98 93.61 95.73]]
2589,[[ 5.25 14.27 21.51 26.83 28.12]]
2590,[[ 4.36 11.65 32.89 66.46]]
2591,[[13.1  29.07 30.04 54.22 83.79 97.26]]
2592,[[16.48 17.71 48.97 61.32]]
2593,[[ 4.03 24.18 63.24 85.8  89.2 ]]
2594,[[ 5.19 11.61 34.78 46.42 52.18]]
2595,[[23.85 64.76 80.38 94.1 ]]
2596,[[28.09 35.64 71.41 73.32]]
2597,[[16.53 34.   82.66 85.2  94.32]]
2598,[[11.14 30.2  30.91 62.43 82.39]]
2599,[[20.26 25.95 50.96 57.46]]
2600,[[62.31 67.6  76.78 91.88 92.23]]
2601,[[ 4.84 11.5  22.54 44.72 48.37]]
2602,[[ 0.19 35.08 82.2 ]]
2603,[[58.97 80.08 85.19]]
2604,[[ 9.76 36.66 42.39]]
2605,[[40.11 44.39 51.27 59.73 64.12 95.64]]
2606,[[22.43 22.97 33.89 35.4  65.87]]
2607,[[ 1.86 12.71 14.34 16.48 97.08 98.42]]
2608,[[22.21 22.27 71.73 74.24]]
2609,[[18.01 58.05 78.03]]
2610,[[36.11 55.86 85.66 97.95]]
2611,[[19.39 30.82]]
2612,[[12.4  13.14 26.21 29.67 97.8 ]]
2613,[[22.71 55.79 64.02 78.6  83.25]]
2614,[[ 4.5  11.54 31.25 64.94 72.79]]
2615,[[41.36 84.75 96.46]]
2616,[[21.92 88.4 ]]
2617,[[18.78 40.65 55.36 61.49]]
2618,[[ 0.76  1.68 30.09 56.61 72.62]]
2619,[[14.36 22.45 52.57 73.09 95.86]]
2620,[[21.03 47.88 58.81 65.63]]
2621,[[13.09 23.8  34.24 56.9  56.91 87.73]]
2622,[[ 5.78 15.09 15.1  25.73 26.87 55.6 ]]
2623,[[ 0.49 78.02]]
2624,[[20.01 32.07 45.14 58.62 94.26 98.57]]
2625,[[ 9.94 11.38 55.88 66.74 81.55]]
2626,[[28.83 38.49 40.43 92.56 98.52]]
2627,[[ 6.14 28.85 29.99 57.32 88.54]]
2628,[[26.69 61.66]]
2629,[[21.99 50.18 59.05 90.55]]
2630,[[34.55 56.59 62.47 65.46]]
2631,[[46.17 58.52 77.07 82.97]]
2632,[[24.26 50.33 57.37 71.72 87.81 91.17]]
2633,[[25.9  89.55]]
2634,[[81.24 83.39]]
2635,[[49.87 66.31 80.2 ]]
2636,[[47.8  81.51]]
2637,[[35.82 77.56 90.69]]
2638,[[47.23 85.87]]
2639,[[45.78 54.22 80.67 86.96]]
2640,[[ 0.65 19.29 53.86 91.34 98.22]]
2641,[[18.5  60.94]]
2642,[[48.07 54.24 56.8  57.44 64.06]]
2643,[[ 8.2  12.99 35.82 66.27 87.26 89.07]]
2644,[[ 2.62 14.18 64.45 98.49]]
2645,[[42.13 65.33 91.75]]
2646,[[25.27 45.42 72.74 83.69]]
2647,[[ 7.59 11.55 50.62 69.87 72.28 73.62]]
2648,[[ 0.21 33.6  40.89 50.19 71.39]]
2649,[[ 2.57 13.33]]
2650,[[ 1.04  6.75 11.12 37.44 77.5  80.99]]
2651,[[62.15 82.29 93.   97.77]]
2652,[[42.83 58.88 71.21 88.89]]
2653,[[ 5.82 49.71 55.22]]
2654,[[ 5.48 11.07 56.65 77.47 82.51 91.74]]
2655,[[40.17 53.14 70.97]]
2656,[[ 4.28 10.47 18.81 71.19 83.61 84.96]]
2657,[[24.36 37.59 47.4  52.89 69.77 99.23]]
2658,[[35.68 56.02]]
2659,[[ 1.74 40.32 56.18 63.86 82.47 86.96]]
2660,[[ 9.74 48.08]]
2661,[[64.89 77.21 87.77]]
2662,[[ 4.05 39.2  52.9  70.2 ]]
2663,[[11.04 91.51]]
2664,[[ 0.71 80.96]]
2665,[[ 1.62 12.77 89.56]]
2666,[[29.47 69.5  80.33 81.51]]
2667,[[63.08 96.2 ]]
2668,[[11.36 16.53 18.32 31.39 58.76 63.87]]
2669,[[ 1.78 26.79 31.97 32.79 61.2  65.49]]
2670,[[ 5.61 13.87 49.83 75.26]]
2671,[[31.36 71.97 82.43]]
2672,[[21.34 39.55 65.47 67.88]]
2673,[[43.61 89.33]]
2674,[[21.57 61.15 70.28 94.67]]
2675,[[21.77 35.88 73.64]]
2676,[[28.21 47.91 56.59 73.58 74.36]]
2677,[[10.96 91.39]]
2678,[[50.4  70.4  84.95]]
2679,[[ 9.38 25.72 51.72 76.51]]
2680,[[ 3.14 34.38 89.35]]
2681,[[47.26 50.38]]
2682,[[ 8.64 44.02 57.94 72.12 72.13]]
2683,[[27.91 37.1 ]]
2684,[[36.81 55.6  73.34 79.04 79.11 95.12]]
2685,[[12.27 17.98 28.99 33.61 57.92 73.83]]
2686,[[ 0.09 44.57 50.8 ]]
2687,[[25.76 55.   82.72]]
2688,[[19.08 23.31 23.94 28.57 65.66 88.73]]
2689,[[34.16 41.61 55.76 77.62 78.44 97.25]]
2690,[[53.73 54.34]]
2691,[[ 3.18 68.5 ]]
2692,[[42.63 73.36]]
2693,[[ 7.2  12.98 59.33 60.37 84.1  95.13]]
2694,[[10.66 22.87 76.8  87.76]]
2695,[[ 0.57 14.54 28.74 39.59 80.1 ]]
2696,[[28.93 52.45 79.58 81.94]]
2697,[[36.29 69.87 76.88]]
2698,[[ 0.17 12.49 15.98 38.79 62.93 92.79]]
2699,[[42.73 48.51 58.29 61.1  81.87 82.44]]
2700,[[ 1.43 74.23 76.61 76.96 84.67 95.86]]
2701,[[ 8.85 47.51 64.35 89.41]]
2702,[[10.61 27.17 76.88 84.68 93.89]]
2703,[[39.36 54.08]]
2704,[[41.01 49.85 72.32 86.83]]
2705,[[29.75 37.31 63.64]]
2706,[[17.19 56.45 89.7 ]]
2707,[[33.28 47.74 81.33 91.68 96.6 ]]
2708,[[10.62 13.38 34.58 41.85 63.45 98.22]]
2709,[[13.74 23.1  76.53 89.34]]
2710,[[ 7.09 25.01 56.17 92.85]]
2711,[[10.38 61.24 68.07 70.4 ]]
2712,[[53.48 57.98 77.65]]
2713,[[32.73 41.06 42.29 83.43 85.09 95.64]]
2714,[[ 9.34 10.82 36.31 81.38 95.35]]
2715,[[27.91 28.31 39.01 92.71]]
2716,[[59.72 79.13]]
2717,[[43.05 46.42 77.2 ]]
2718,[[32.08 86.3  97.73]]
2719,[[19.53 29.2  72.79 73.93 79.7  97.13]]
2720,[[73.3  95.53]]
2721,[[20.77 29.58 64.27 71.6  71.7  80.1 ]]
2722,[[66.02 66.25]]
2723,[[30.46 72.95 74.84 93.9 ]]
2724,[[11.55 12.12 26.38 77.25]]
2725,[[ 8.28 12.23 17.82 42.78 61.26 76.55]]
2726,[[12.25 15.71 15.79 72.24 85.28 90.27]]
2727,[[ 0.8  24.27 72.83 88.91 94.73]]
2728,[[ 4.05  8.93 10.04 22.5 ]]
2729,[[13.99 15.51 44.94 90.4  95.88]]
2730,[[ 6.34 48.1  51.56 64.64]]
2731,[[62.93 99.46]]
2732,[[17.34 25.75 65.06]]
2733,[[20.07 24.17 51.56 69.41 87.83]]
2734,[[60.25 92.17]]
2735,[[34.5  43.34 48.04 78.22 78.23 80.69]]
2736,[[37.67 76.49 96.37]]
2737,[[ 8.31 30.41]]
2738,[[25.39 43.55 52.98 72.68 87.98]]
2739,[[ 1.13 89.93 95.26]]
2740,[[ 5.38 38.5  46.24 61.16 76.78 97.24]]
2741,[[ 1.96 26.37 55.71 80.89]]
2742,[[ 3.6   8.65 98.16]]
2743,[[32.03 41.74 43.84 96.6 ]]
2744,[[ 0.67 48.64 89.68 90.58]]
2745,[[ 5.32 31.1  47.95 48.   64.84 67.79]]
2746,[[29.42 63.64 64.1  66.27 68.68 86.18]]
2747,[[ 4.79  5.14 21.34 64.47]]
2748,[[ 3.98 10.85 25.89 48.51 53.04 97.04]]
2749,[[ 7.08 13.13 67.89 76.36 91.49]]
2750,[[ 7.14 61.13 65.05 85.62 87.64]]
2751,[[16.01 33.2  49.37 59.88 93.34]]
2752,[[42.94 66.94 97.2 ]]
2753,[[ 2.4  40.74 60.82 74.46 96.22]]
2754,[[42.13 69.54 85.32]]
2755,[[63.45 74.96]]
2756,[[41.4  74.17 79.55 89.73 93.7 ]]
2757,[[38.34 42.61 56.37 79.73 86.35]]
2758,[[ 7.21  8.58 41.96 64.73 86.51 92.77]]
2759,[[ 4.48 11.12 20.41 38.08 57.14 92.01]]
2760,[[30.  87.2]]
2761,[[ 2.93 12.22 30.03 46.83 63.01]]
2762,[[ 9.79 11.77 56.71 68.15 78.29]]
2763,[[40.43 49.92 54.7 ]]
2764,[[ 0.82 12.87 29.   78.33 81.64]]
2765,[[26.18 34.05 59.41 81.33]]
2766,[[27.43 35.   62.22 72.61 85.13]]
2767,[[14.39 20.74 29.71]]
2768,[[13.71 46.09 84.49]]
2769,[[27.85 72.61]]
2770,[[ 6.57 16.84 53.28 83.56]]
2771,[[78.18 96.56]]
2772,[[10.31 72.45]]
2773,[[11.61 21.53 70.6  74.5  78.63 93.78]]
2774,[[ 1.46  2.48  5.57 11.2  60.82 94.19]]
2775,[[10.01 14.19 27.14 31.92 60.09]]
2776,[[17.1  22.45]]
2777,[[ 5.9  16.03 30.25 30.61]]
2778,[[20.31 27.2  28.72 56.79 71.18]]
2779,[[ 2.81 18.86 98.16]]
2780,[[47.32 62.  ]]
2781,[[24.95 66.59]]
2782,[[ 0.18 26.57 49.64]]
2783,[[ 2.24 16.35 24.39 29.1  78.2  98.71]]
2784,[[ 9.08 84.01]]
2785,[[39.68 47.76 52.79 61.91 87.4  93.95]]
2786,[[57.18 67.44]]
2787,[[48.85 90.83]]
2788,[[11.61 23.5  26.48 49.74]]
2789,[[14.53 23.3  29.03 64.24 78.08]]
2790,[[15.98 30.42 46.76 67.32 79.83 83.61]]
2791,[[47.97 82.03]]
2792,[[ 2.62 11.05 42.37 58.63 84.79]]
2793,[[49.29 55.92 91.69]]
2794,[[32.03 69.59 81.58 86.7 ]]
2795,[[18.89 86.27 92.35]]
2796,[[ 1.29  6.87 40.61 62.98 84.15]]
2797,[[31.64 43.29 67.83 78.17]]
2798,[[ 4.15 51.12]]
2799,[[ 1.33 32.19 78.03]]
2800,[[34.19 86.82 88.54]]
2801,[[25.24 27.5  31.74 62.61]]
2802,[[11.18 80.94]]
2803,[[27.98 65.3  76.18]]
2804,[[ 9.26 25.71 42.04 59.21 65.53 70.09]]
2805,[[ 6.5  56.63 77.24 82.12 91.18]]
2806,[[63.49 65.71 75.27 91.93]]
2807,[[ 5.09 69.06]]
2808,[[32.03 49.31 50.01 74.71]]
2809,[[29.82 32.45 36.51 80.92]]
2810,[[ 4.64 78.48 88.35]]
2811,[[ 2.96 42.31 56.53 81.27 97.93]]
2812,[[34.79 41.36 53.31 72.94]]
2813,[[21.69 32.85]]
2814,[[ 1.74 41.1  46.12 67.05 83.78]]
2815,[[ 8.71 45.06 46.01]]
2816,[[14.51 32.01 43.83 80.06 98.08 98.63]]
2817,[[27.39 54.7 ]]
2818,[[ 7.58 12.01 14.8  18.61 32.46 58.56]]
2819,[[12.14 18.51 30.14 61.03 67.22 83.42]]
2820,[[ 4.95 53.73]]
2821,[[20.65 37.56 89.63]]
2822,[[44.32 46.61 64.05]]
2823,[[29.94 51.95 55.76 57.72 68.79]]
2824,[[ 6.9  11.91 12.69 20.49 28.95 29.96]]
2825,[[10.66 47.03]]
2826,[[ 1.03 49.47 69.92]]
2827,[[22.09 34.61]]
2828,[[ 0.61 32.84 36.92 37.96 67.07]]
2829,[[22.82 27.9  61.67 99.93]]
2830,[[10.23 38.45 53.86 82.4 ]]
2831,[[33.44 43.52 99.96]]
2832,[[ 5.27 54.2  70.61 76.85 97.23]]
2833,[[ 2.59 24.76 40.77 47.36 66.87 98.9 ]]
2834,[[26.9  39.43 42.31 81.16 93.87]]
2835,[[13.73 96.59]]
2836,[[55.95 58.34 96.93]]
2837,[[34.23 48.26 64.09]]
2838,[[ 7.56 24.13 76.03]]
2839,[[ 2.91  7.02  9.65 25.48 27.87]]
2840,[[ 7.86 15.58 19.97 44.33]]
2841,[[ 1.89 21.18 43.61 50.33 63.65 97.9 ]]
2842,[[13.05 15.14 19.78 38.32 46.01 55.07]]
2843,[[ 6.99 49.13 61.35 62.6 ]]
2844,[[59.61 83.5 ]]
2845,[[ 5.75 52.07 75.07 76.39]]
2846,[[40.86 71.05]]
2847,[[16.43 48.78 53.76 62.21 68.9  82.81]]
2848,[[ 5.87  8.43 24.12 60.05 76.78 80.46]]
2849,[[ 2.82 30.84 44.6  53.4  71.72 86.81]]
2850,[[36.62 44.09 70.59 75.62 88.55]]
2851,[[35.8  50.05 56.46 64.46 98.41]]
2852,[[ 0.9   2.12  7.84 38.99 44.93]]
2853,[[62.99 75.28 84.18]]
2854,[[ 6.04 16.79 83.01 88.79 95.69 98.34]]
2855,[[ 7.9  63.21 63.92 75.91 80.15]]
2856,[[ 1.46 14.83 81.28]]
2857,[[32.26 50.09 51.48 65.38 79.85 98.23]]
2858,[[ 6.68 40.55 82.73 95.77]]
2859,[[ 0.57 40.26 81.86]]
2860,[[38.66 56.79]]
2861,[[19.59 38.59 67.17]]
2862,[[21.03 38.7 ]]
2863,[[12.82 16.21 54.55 71.79]]
2864,[[ 2.73 19.33 76.35]]
2865,[[37.76 62.41]]
2866,[[53.13 63.81 93.43]]
2867,[[20.46 31.76 40.12 43.34]]
2868,[[ 9.05 11.56 30.35 43.5  45.07 70.62]]
2869,[[16.43 20.41 40.89 61.95]]
2870,[[18.41 37.99 44.83 97.51]]
2871,[[44.99 48.87 52.98 80.97 82.32 87.31]]
2872,[[ 0.4  15.2  41.48 45.59 72.18]]
2873,[[ 6.94  9.19 31.72 33.65 54.66 88.89]]
2874,[[62.83 83.05]]
2875,[[ 1.93  2.2  22.37 66.15 84.02]]
2876,[[15.22 27.83 37.15 66.05 74.02 86.13]]
2877,[[60.38 72.02 87.02]]
2878,[[21.02 43.86 46.07 54.33 78.26 83.78]]
2879,[[54.28 62.1 ]]
2880,[[20.75 31.94 81.38]]
2881,[[37.03 37.35]]
2882,[[11.19 62.15 71.15 98.38]]
2883,[[20.97 33.46 97.35]]
2884,[[58.66 90.43 93.28]]
2885,[[43.98 50.03 75.11 88.65 90.16 96.79]]
2886,[[26.9  56.21 81.79]]
2887,[[18.82 96.28]]
2888,[[36.87 50.86 62.08]]
2889,[[ 6.04 29.96]]
2890,[[58.08 66.93 91.29]]
2891,[[ 4.37 69.07 70.73 91.08]]
2892,[[ 0.14 49.15 65.97 72.82 80.27 94.17]]
2893,[[10.83 45.03 45.95]]
2894,[[55.54 56.22 76.63 84.7 ]]
2895,[[ 0.37 12.72 39.88 40.49 51.78 57.16]]
2896,[[28.83 79.34 90.96 96.93]]
2897,[[40.79 58.56 76.53 84.42]]
2898,[[ 7.5  94.75]]
2899,[[ 8.46 14.12 24.39 52.98 66.85 86.4 ]]
2900,[[29.91 34.16 43.2  98.39]]
2901,[[16.72 53.99]]
2902,[[24.12 37.81 43.32 58.47 70.8  72.22]]
2903,[[ 2.88 40.55 40.92 52.95 79.3  93.89]]
2904,[[26.4  28.82 58.37]]
2905,[[ 3.37 25.68 34.3  44.26 64.95 67.04]]
2906,[[63.58 63.8  79.64 90.85 90.86]]
2907,[[ 0.68 38.53 71.51 77.98]]
2908,[[12.71 35.69 55.05]]
2909,[[58.61 87.9 ]]
2910,[[ 0.57 30.29 32.58 57.39 60.43 95.93]]
2911,[[29.7  64.49 70.18 72.43 87.63]]
2912,[[78.31 78.78]]
2913,[[19.79 39.36 68.09 86.24]]
2914,[[16.34 54.3  55.2  58.07 84.25]]
2915,[[35.62 91.98]]
2916,[[76.58 99.09]]
2917,[[27.3  43.17 68.03 70.86]]
2918,[[ 0.5  34.6  59.25 79.98 90.75 92.59]]
2919,[[ 6.71 64.26]]
2920,[[19.53 22.16]]
2921,[[18.87 35.75 90.41 98.65]]
